date,day_of_week,is_weekend,month,day_of_year,academic_phase,is_holiday,avg_temp_c,max_temp_c,rainfall_mm,cloud_cover,power_cut_hours,occupancy_total,hostellers_present,day_scholars_present,electricity_kwh,diesel_l,water_l,waste_kg,lpg_kg,solar_kwh_generated,carbon_kg,carbon_kg_next_day
2024-09-11,2,0,9,255,odd_sem_classes,0,31.2,37.6,0.0,0.21,0.17,7557,3298,3854,10448.2,6.5,595934.1,1815.2,85.57,818.9,10571.0,11182.3
2024-09-12,3,0,9,256,odd_sem_classes,0,32.4,38.5,0.0,0.09,0.21,7557,3298,3854,11497.1,8.0,830679.4,1809.2,85.58,906.4,11182.3,11124.2
2024-09-13,4,0,9,257,odd_sem_classes,0,30.2,37.3,0.0,0.31,0.96,7557,3298,3854,11146.0,36.6,607471.3,1793.9,85.33,746.0,11124.2,8554.0
2024-09-14,5,1,9,258,odd_sem_classes,0,33.3,39.5,0.0,0.07,0.42,3875,3060,410,9065.6,12.9,617483.4,899.8,59.85,921.0,8554.0,8480.5
2024-09-15,6,1,9,259,odd_sem_classes,0,33.1,38.7,0.0,0.17,0.9,3875,3060,410,9346.4,27.6,592738.9,934.1,62.17,848.1,8480.5,10961.5
2024-09-16,0,0,9,260,odd_sem_classes,0,33.8,38.9,0.0,0.0,0.8,7557,3298,3854,11598.8,30.5,850951.0,1816.7,86.78,972.0,10961.5,10726.7
2024-09-17,1,0,9,261,odd_sem_classes,0,31.5,38.3,0.0,0.23,0.06,7557,3298,3854,10787.8,2.3,587480.6,1798.0,87.7,804.3,10726.7,11229.0
2024-09-18,2,0,9,262,odd_sem_classes,0,35.0,41.7,0.0,0.12,0,7557,3298,3854,11579.9,0.0,763709.2,1798.1,85.34,884.5,11229.0,11029.3
2024-09-19,3,0,9,263,odd_sem_classes,0,34.1,40.5,0.0,0.08,0,7557,3298,3854,11178.1,0.0,810266.2,1809.0,85.65,913.7,11029.3,10996.2
2024-09-20,4,0,9,264,odd_sem_classes,0,32.2,39.0,0.0,0.15,0.49,7557,3298,3854,11067.6,18.7,783520.2,1810.4,86.61,862.7,10996.2,8234.8
2024-09-21,5,1,9,265,odd_sem_classes,0,30.3,36.2,0.0,0.17,0.57,3875,3060,410,8569.7,17.5,472671.1,927.5,59.99,848.1,8234.8,7895.8
2024-09-22,6,1,9,266,odd_sem_classes,0,33.7,40.9,0.0,0.21,0.31,3875,3060,410,8618.8,9.5,622198.3,926.7,58.12,818.9,7895.8,10658.8
2024-09-23,0,0,9,267,odd_sem_classes,0,32.6,39.7,0.0,0.08,0.25,7557,3298,3854,11361.5,9.5,774948.3,1791.6,88.65,913.7,10658.8,11417.9
2024-09-24,1,0,9,268,odd_sem_classes,0,33.0,39.4,0.0,0.17,0.39,7557,3298,3854,11768.3,14.9,758810.0,1806.6,85.93,848.1,11417.9,11111.6
2024-09-25,2,0,9,269,odd_sem_classes,0,31.5,39.0,2.7,0.36,0.33,7557,3298,3854,11104.6,12.6,605185.7,1799.8,87.34,709.6,11111.6,11153.7
2024-09-26,3,0,9,270,odd_sem_classes,0,31.4,38.3,0.0,0.29,0.67,7557,3298,3854,11182.9,25.5,698045.4,1814.2,86.52,760.6,11153.7,10683.4
2024-09-27,4,0,9,271,odd_sem_classes,0,29.2,36.0,0.0,0.22,0.03,7557,3298,3854,10684.8,1.1,592872.1,1806.6,86.73,811.6,10683.4,8324.7
2024-09-28,5,1,9,272,odd_sem_classes,0,31.4,37.3,4.9,0.37,0.33,3875,3060,410,8682.5,10.1,452305.2,908.1,59.38,702.3,8324.7,7533.2
2024-09-29,6,1,9,273,odd_sem_classes,0,31.5,36.9,0.0,0.03,0.34,3875,3060,410,8227.9,10.4,505518.3,942.7,60.01,950.1,7533.2,10463.9
2024-09-30,0,0,9,274,odd_sem_classes,0,31.7,38.7,0.0,0.1,0.67,7557,3298,3854,11164.4,25.5,603083.2,1797.1,87.07,899.1,10463.9,10651.9
2024-10-01,1,0,10,275,odd_sem_classes,0,30.6,36.6,0.0,0.09,0,7557,3298,3854,10862.6,0.0,595823.6,1827.0,85.02,906.4,10651.9,8210.5
2024-10-02,2,0,10,276,odd_sem_classes,1,30.7,38.7,32.3,1.0,0.34,3500,2890,205,8193.5,10.2,440378.0,831.9,55.08,243.0,8210.5,10466.0
2024-10-03,3,0,10,277,odd_sem_classes,0,29.9,35.8,0.0,0.07,0.17,7557,3298,3854,11053.5,6.5,654840.5,1819.2,86.81,921.0,10466.0,10465.9
2024-10-04,4,0,10,278,odd_sem_classes,0,28.4,35.1,0.0,0.24,0.16,7557,3298,3854,10446.1,6.1,619905.1,1834.7,84.7,797.0,10465.9,8167.0
2024-10-05,5,1,10,279,odd_sem_classes,0,30.5,39.1,0.0,0.1,0.06,3875,3060,410,8663.3,1.8,474935.6,942.7,60.93,899.1,8167.0,8279.7
2024-10-06,6,1,10,280,odd_sem_classes,0,31.7,38.7,18.8,0.61,0.37,3875,3060,410,8929.2,11.3,440935.8,943.4,61.26,527.3,8279.7,10659.7
2024-10-07,0,0,10,281,odd_sem_classes,0,31.8,39.0,0.0,0.1,0.68,7557,3298,3854,11259.5,25.9,613617.1,1814.9,85.49,899.1,10659.7,10904.9
2024-10-08,1,0,10,282,odd_sem_classes,0,28.0,33.8,0.0,0.29,0,7557,3298,3854,11027.5,0.0,654685.3,1811.3,86.95,760.6,10904.9,10603.9
2024-10-09,2,0,10,283,odd_sem_classes,0,32.0,39.2,0.0,0.09,0.41,7557,3298,3854,10626.6,15.6,639740.0,1828.3,85.24,906.4,10603.9,11000.3
2024-10-10,3,0,10,284,odd_sem_classes,0,31.8,38.8,9.9,0.53,0.63,7557,3298,3854,10931.7,24.0,603928.2,1824.8,85.31,585.6,11000.3,10837.3
2024-10-11,4,0,10,285,odd_sem_classes,0,32.0,38.7,0.0,0.13,0.37,7557,3298,3854,10951.4,14.1,613339.1,1805.2,87.65,877.2,10837.3,9031.6
2024-10-12,5,1,10,286,odd_sem_classes,0,32.9,38.7,37.5,1.0,0.28,3875,3060,410,9074.1,8.6,616062.7,943.6,63.62,243.0,9031.6,7986.8
2024-10-13,6,1,10,287,odd_sem_classes,0,30.2,37.8,0.0,0.23,1.02,3875,3060,410,8508.9,31.3,450946.8,956.4,62.15,804.3,7986.8,10369.9
2024-10-14,0,0,10,288,odd_sem_classes,0,30.2,37.1,0.0,0.12,0.66,7557,3298,3854,10912.0,25.2,553808.6,1818.5,86.34,884.5,10369.9,10669.1
2024-10-15,1,0,10,289,odd_sem_classes,0,30.3,38.1,16.5,0.38,0.84,7557,3298,3854,10608.4,32.0,634874.1,1807.5,83.35,695.0,10669.1,10786.5
2024-10-16,2,0,10,290,odd_sem_classes,0,30.7,37.6,18.3,0.6,0.74,7557,3298,3854,10536.9,28.2,601757.5,1831.8,85.45,534.6,10786.5,10572.4
2024-10-17,3,0,10,291,odd_sem_classes,0,30.2,37.3,0.0,0.15,0.65,7557,3298,3854,10619.9,24.8,577927.1,1787.6,84.27,862.7,10572.4,11170.0
2024-10-18,4,0,10,292,odd_sem_classes,0,30.7,37.0,12.9,0.42,1.03,7557,3298,3854,11239.7,39.3,635539.7,1796.8,84.84,665.8,11170.0,8054.8
2024-10-19,5,1,10,293,odd_sem_classes,0,31.0,36.7,0.0,0.13,0,3875,3060,410,8356.3,0.0,458603.6,935.0,59.86,877.2,8054.8,7832.3
2024-10-20,6,1,10,294,odd_sem_classes,0,30.8,37.5,0.0,0.19,0.61,3875,3060,410,8581.8,18.7,484770.6,942.0,59.86,833.5,7832.3,10136.2
2024-10-21,0,0,10,295,odd_sem_classes,0,29.4,36.9,0.0,0.0,0.04,7557,3298,3854,10758.6,1.5,627346.1,1814.0,83.91,972.0,10136.2,10661.0
2024-10-22,1,0,10,296,odd_sem_classes,0,31.1,36.5,0.0,0.1,0.51,7557,3298,3854,10927.9,19.4,602058.5,1789.2,84.44,899.1,10661.0,10919.4
2024-10-23,2,0,10,297,odd_sem_classes,0,30.9,37.5,10.0,0.41,0.6,7557,3298,3854,10881.8,22.9,627100.9,1822.4,86.99,673.1,10919.4,10759.0
2024-10-24,3,0,10,298,odd_sem_classes,0,31.6,37.0,0.0,0.03,0,7557,3298,3854,10981.9,0.0,615434.1,1806.3,85.21,950.1,10759.0,10664.0
2024-10-25,4,0,10,299,odd_sem_classes,0,29.5,36.7,0.0,0.0,0,7557,3298,3854,10926.6,0.0,641229.5,1784.9,83.7,972.0,10664.0,8388.6
2024-10-26,5,1,10,300,odd_sem_classes,0,28.2,34.0,39.4,1.0,0,3875,3060,410,8313.2,0.0,450971.8,931.1,61.37,243.0,8388.6,7734.6
2024-10-27,6,1,10,301,odd_sem_classes,0,29.5,36.2,0.0,0.16,0,3875,3060,410,8483.0,0.0,422652.2,936.9,60.79,855.4,7734.6,10680.4
2024-10-28,0,0,10,302,odd_sem_classes,0,29.4,35.0,29.4,0.94,0.49,7557,3298,3854,10850.7,18.7,616369.7,1787.5,86.68,286.7,10680.4,11200.0
2024-10-29,1,0,10,303,odd_sem_classes,0,28.6,35.5,17.1,0.74,0.39,7557,3298,3854,11103.7,14.9,588054.6,1808.6,86.51,432.5,11200.0,10653.0
2024-10-30,2,0,10,304,odd_sem_classes,0,27.1,33.6,16.5,0.54,0.04,7557,3298,3854,10367.8,1.5,618962.3,1823.3,85.14,578.3,10653.0,8080.5
2024-10-31,3,0,10,305,odd_sem_classes,1,31.1,35.5,13.8,0.52,0.43,3500,2890,205,8367.7,12.9,410177.3,826.3,55.28,592.9,8080.5,10526.1
2024-11-01,4,0,11,306,odd_sem_classes,0,29.4,35.7,15.3,0.58,0.1,7557,3298,3854,10825.3,3.8,630553.7,1812.9,86.41,549.2,10526.1,7955.4
2024-11-02,5,1,11,307,odd_sem_classes,0,29.0,35.6,0.0,0.0,0.34,3875,3060,410,8402.9,10.4,475039.1,938.1,59.55,972.0,7955.4,7757.3
2024-11-03,6,1,11,308,odd_sem_classes,0,27.9,35.3,0.0,0.13,0,3875,3060,410,8612.5,0.0,464260.2,935.3,61.52,877.2,7757.3,9929.3
2024-11-04,0,0,11,309,odd_sem_classes,0,27.3,33.6,0.0,0.09,0,7557,3298,3854,10419.7,0.0,573138.5,1822.0,86.5,906.4,9929.3,11234.2
2024-11-05,1,0,11,310,odd_sem_classes,0,28.6,34.2,32.3,1.0,0,7557,3298,3854,11152.2,0.0,647895.0,1803.0,87.5,243.0,11234.2,10561.5
2024-11-06,2,0,11,311,odd_sem_classes,0,28.7,35.2,0.0,0.14,0,7557,3298,3854,10551.2,0.0,575298.8,1809.9,88.41,869.9,10561.5,10224.8
2024-11-07,3,0,11,312,odd_sem_classes,0,27.4,33.2,0.0,0.07,0,7557,3298,3854,10251.7,0.0,617247.1,1814.5,85.07,921.0,10224.8,10459.6
2024-11-08,4,0,11,313,odd_sem_classes,0,28.0,35.4,0.0,0.18,0.18,7557,3298,3854,10593.9,6.9,618602.8,1796.2,82.18,840.8,10459.6,8051.5
2024-11-09,5,1,11,314,odd_sem_classes,0,26.6,33.9,17.7,0.56,0.52,3875,3060,410,8175.1,15.9,465480.6,903.6,61.26,563.8,8051.5,7959.0
2024-11-10,6,1,11,315,odd_sem_classes,0,29.3,35.2,22.6,0.79,0,3875,3060,410,8450.1,0.0,459260.4,899.8,62.01,396.1,7959.0,10096.0
2024-11-11,0,0,11,316,odd_sem_classes,0,26.9,33.9,18.7,0.62,0,7557,3298,3854,10204.1,0.0,599096.9,1835.9,84.98,520.0,10096.0,10278.2
2024-11-12,1,0,11,317,odd_sem_classes,0,27.6,33.9,7.1,0.26,0,7557,3298,3854,10344.5,0.0,578030.9,1784.6,86.23,782.5,10278.2,10081.6
2024-11-13,2,0,11,318,odd_sem_classes,0,26.4,32.8,0.0,0.29,0.0,7557,3298,3854,9918.4,0.0,682584.6,1812.1,86.11,760.6,10081.6,10732.8
2024-11-14,3,0,11,319,odd_sem_classes,0,29.4,36.3,21.8,0.67,0.29,7557,3298,3854,10591.9,11.1,637993.3,1821.6,84.91,483.6,10732.8,10271.8
2024-11-15,4,0,11,320,odd_sem_classes,0,28.0,34.2,0.0,0.09,0,7557,3298,3854,10250.3,0.0,638865.3,1818.8,85.63,906.4,10271.8,7679.9
2024-11-16,5,1,11,321,odd_sem_classes,0,27.3,33.4,0.0,0.25,0,3875,3060,410,7910.5,0.0,457267.9,953.0,56.88,789.8,7679.9,7131.0
2024-11-17,6,1,11,322,odd_sem_classes,0,25.4,31.3,0.0,0.22,0.13,3875,3060,410,7737.0,4.0,451519.2,917.9,58.05,811.6,7131.0,10412.4
2024-11-18,0,0,11,323,odd_sem_classes,0,26.9,32.8,37.4,0.98,0.22,7557,3298,3854,10578.4,8.4,570559.6,1823.7,84.22,257.6,10412.4,10288.2
2024-11-19,1,0,11,324,odd_sem_classes,0,26.8,33.5,0.0,0.09,0.2,7557,3298,3854,10337.4,7.6,601345.6,1817.4,85.23,906.4,10288.2,9410.1
2024-11-20,2,0,11,325,odd_sem_exam,0,26.5,33.3,0.0,0.08,0.11,6915,3230,3280,9387.0,4.0,544472.2,1650.9,83.62,913.7,9410.1,9348.3
2024-11-21,3,0,11,326,odd_sem_exam,0,25.4,32.3,6.9,0.4,0,6915,3230,3280,9245.3,0.0,587620.1,1662.2,80.19,680.4,9348.3,8850.4
2024-11-22,4,0,11,327,odd_sem_exam,0,24.4,30.4,0.0,0.12,0.06,6915,3230,3280,8745.5,2.2,618543.4,1652.5,79.12,884.5,8850.4,7107.3
2024-11-23,5,1,11,328,odd_sem_exam,0,25.2,30.7,0.0,0.2,0,3875,3060,410,7437.3,0.0,468862.2,936.9,60.1,826.2,7107.3,6939.8
2024-11-24,6,1,11,329,odd_sem_exam,0,25.5,31.3,0.0,0.18,0.27,3875,3060,410,7568.5,8.3,424368.9,944.6,59.9,840.8,6939.8,9057.0
2024-11-25,0,0,11,330,odd_sem_exam,0,25.5,31.4,14.0,0.53,0.29,6915,3230,3280,9266.2,10.7,556311.5,1644.7,80.46,585.6,9057.0,9383.3
2024-11-26,1,0,11,331,odd_sem_exam,0,25.9,32.3,28.7,0.93,0.23,6915,3230,3280,8905.1,8.5,610900.4,1685.8,82.74,294.0,9383.3,9522.0
2024-11-27,2,0,11,332,odd_sem_exam,0,25.7,33.8,25.3,0.62,0,6915,3230,3280,9363.0,0.0,567729.3,1645.2,82.71,520.0,9522.0,9382.5
2024-11-28,3,0,11,333,odd_sem_exam,0,28.1,35.7,0.0,0.18,0.19,6915,3230,3280,9478.8,7.0,517524.7,1631.7,80.66,840.8,9382.5,10008.4
2024-11-29,4,0,11,334,odd_sem_exam,0,28.2,34.2,29.3,0.83,0.47,6915,3230,3280,9820.3,17.3,566699.0,1677.1,79.13,366.9,10008.4,7803.1
2024-11-30,5,1,11,335,odd_sem_exam,0,26.9,33.5,35.8,1.0,0.79,3875,3060,410,7556.5,24.2,467529.1,915.3,59.67,243.0,7803.1,7085.6
2024-12-01,6,1,12,336,odd_sem_exam,0,23.7,31.6,0.0,0.02,0.29,3875,3060,410,7733.1,8.9,450143.6,943.1,60.05,957.4,7085.6,8709.6
2024-12-02,0,0,12,337,odd_sem_exam,0,25.1,30.1,9.0,0.35,0.32,6915,3230,3280,8821.5,11.8,626990.4,1651.3,81.32,716.9,8709.6,9191.8
2024-12-03,1,0,12,338,odd_sem_exam,0,24.6,30.5,0.0,0.12,0,6915,3230,3280,9326.5,0.0,627544.8,1680.5,81.98,884.5,9191.8,9064.1
2024-12-04,2,0,12,339,odd_sem_exam,0,24.5,31.7,0.0,0.1,0.08,6915,3230,3280,9102.2,2.9,594683.3,1649.7,81.83,899.1,9064.1,9150.2
2024-12-05,3,0,12,340,odd_sem_exam,0,27.5,35.0,0.0,0.08,0.11,6915,3230,3280,9218.2,4.0,642615.4,1666.0,82.63,913.7,9150.2,8648.0
2024-12-06,4,0,12,341,odd_sem_exam,0,22.8,28.5,0.0,0.17,0,6915,3230,3280,8493.3,0.0,608538.5,1634.3,80.48,848.1,8648.0,6833.8
2024-12-07,5,1,12,342,odd_sem_exam,0,23.8,29.7,0.0,0.26,0.05,3875,3060,410,7051.5,1.5,468403.7,930.8,59.27,782.5,6833.8,6547.0
2024-12-08,6,1,12,343,odd_sem_exam,0,23.7,30.4,0.0,0.1,0,3875,3060,410,7154.7,0.0,472720.8,934.3,56.65,899.1,6547.0,8318.8
2024-12-09,0,0,12,344,odd_sem_exam,0,24.6,31.7,0.0,0.0,0,6915,3230,3280,8662.2,0.0,571125.3,1675.1,80.94,972.0,8318.8,8971.0
2024-12-10,1,0,12,345,odd_sem_exam,0,23.9,29.8,0.0,0.0,0.18,6915,3230,3280,9150.0,6.6,610056.5,1687.5,83.98,972.0,8971.0,9757.7
2024-12-11,2,0,12,346,even_sem_classes,0,23.9,30.7,0.0,0.39,0,7557,3298,3854,9689.2,0.0,684111.9,1791.3,86.53,687.7,9757.7,10281.0
2024-12-12,3,0,12,347,even_sem_classes,0,26.2,33.1,0.0,0.24,0.07,7557,3298,3854,10349.6,2.7,564502.4,1840.5,87.55,797.0,10281.0,10147.3
2024-12-13,4,0,12,348,even_sem_classes,0,25.7,30.5,0.0,0.24,0.01,7557,3298,3854,10084.2,0.4,610298.7,1804.2,87.48,797.0,10147.3,7321.2
2024-12-14,5,1,12,349,even_sem_classes,0,22.9,29.2,0.0,0.26,0.33,3875,3060,410,7394.5,10.1,479765.9,929.6,59.91,782.5,7321.2,7204.7
2024-12-15,6,1,12,350,even_sem_classes,0,23.3,29.4,0.0,0.18,0.05,3875,3060,410,7932.6,1.5,479468.9,922.1,59.93,840.8,7204.7,9297.2
2024-12-16,0,0,12,351,even_sem_classes,0,23.1,30.0,0.0,0.15,0,7557,3298,3854,9621.7,0.0,603814.1,1790.8,85.69,862.7,9297.2,10237.7
2024-12-17,1,0,12,352,even_sem_classes,0,23.3,30.0,0.0,0.17,0.14,7557,3298,3854,10414.4,5.3,687596.2,1813.0,87.77,848.1,10237.7,9899.3
2024-12-18,2,0,12,353,even_sem_classes,0,23.8,30.3,0.0,0.12,0,7557,3298,3854,9808.2,0.0,591483.1,1822.6,87.67,884.5,9899.3,9860.9
2024-12-19,3,0,12,354,even_sem_classes,0,23.7,29.6,0.0,0.11,0.64,7557,3298,3854,9744.5,24.4,632985.0,1823.3,84.97,891.8,9860.9,4941.8
2024-12-20,4,0,12,355,winter_break,0,23.8,30.5,0.0,0.17,0.47,1010,680,82,5444.1,11.7,109037.0,208.2,12.78,848.1,4941.8,4898.9
2024-12-21,5,1,12,356,winter_break,0,26.0,31.5,0.0,0.04,0,1010,680,82,6464.3,0.0,102148.9,286.8,13.49,942.8,4898.9,4390.7
2024-12-22,6,1,12,357,winter_break,0,23.1,30.3,0.0,0.03,0.24,1010,680,82,5786.4,6.0,109393.7,246.4,13.26,950.1,4390.7,4569.3
2024-12-23,0,0,12,358,winter_break,0,25.4,29.5,0.0,0.28,0.35,1010,680,82,6000.8,8.7,107605.5,225.7,10.51,767.9,4569.3,4522.5
2024-12-24,1,0,12,359,winter_break,0,23.7,30.4,3.9,0.29,0,1010,680,82,5874.2,0.0,114878.6,237.9,16.54,760.6,4522.5,4228.6
2024-12-25,2,0,12,360,winter_break,1,22.2,28.2,0.0,0.02,0.02,1010,680,82,5669.3,0.5,110302.2,245.0,11.17,957.4,4228.6,3967.5
2024-12-26,3,0,12,361,winter_break,0,23.6,30.0,0.0,0.11,0,1010,680,82,5289.5,0.0,101992.3,246.9,12.67,891.8,3967.5,4333.7
2024-12-27,4,0,12,362,winter_break,0,25.2,32.4,0.0,0.0,0.29,1010,680,82,5899.7,7.2,108878.7,263.9,13.0,972.0,4333.7,4256.5
2024-12-28,5,1,12,363,winter_break,0,24.2,30.5,0.0,0.13,0,1010,680,82,5636.9,0.0,107623.3,262.9,14.06,877.2,4256.5,4455.9
2024-12-29,6,1,12,364,winter_break,0,23.0,29.8,7.8,0.32,0,1010,680,82,5827.2,0.0,119882.8,235.9,15.9,738.7,4455.9,4234.3
2024-12-30,0,0,12,365,winter_break,0,24.3,31.5,0.0,0.3,0.09,1010,680,82,5468.4,2.2,113815.9,254.4,10.94,753.3,4234.3,4127.5
2024-12-31,1,0,12,366,winter_break,0,23.9,29.9,0.0,0.29,0,1010,680,82,5387.0,0.0,102894.4,241.0,14.69,760.6,4127.5,4094.6
2025-01-01,2,0,1,1,winter_break,1,22.2,28.0,0.0,0.11,0.23,1010,680,82,5463.9,5.7,103940.0,248.8,14.74,891.8,4094.6,4444.2
2025-01-02,3,0,1,2,winter_break,0,23.2,29.2,0.0,0.17,0.28,1010,680,82,5958.3,7.0,104635.2,229.1,13.01,848.1,4444.2,4571.3
2025-01-03,4,0,1,3,winter_break,0,24.1,31.3,0.0,0.09,0.53,1010,680,82,6101.7,13.2,112822.0,227.1,13.28,906.4,4571.3,6580.6
2025-01-04,5,1,1,4,even_sem_classes,0,23.2,29.9,0.0,0.16,0,3875,3060,410,7672.9,0.0,445099.0,913.5,60.58,855.4,6580.6,6838.2
2025-01-05,6,1,1,5,even_sem_classes,0,23.6,31.0,0.0,0.21,0,3875,3060,410,7510.7,0.0,470490.4,943.6,63.26,818.9,6838.2,9402.5
2025-01-06,0,0,1,6,even_sem_classes,0,23.8,30.0,0.0,0.28,0,7557,3298,3854,9665.9,0.0,607250.4,1852.6,86.45,767.9,9402.5,9911.6
2025-01-07,1,0,1,7,even_sem_classes,0,22.1,29.2,0.0,0.3,0.18,7557,3298,3854,9860.4,6.9,611583.1,1813.3,86.47,753.3,9911.6,9948.1
2025-01-08,2,0,1,8,even_sem_classes,0,23.1,28.3,0.0,0.17,0.48,7557,3298,3854,9872.1,18.3,572305.7,1815.4,87.19,848.1,9948.1,9975.0
2025-01-09,3,0,1,9,even_sem_classes,0,22.4,28.3,0.0,0.01,0.03,7557,3298,3854,10043.3,1.1,629755.7,1814.3,89.75,964.7,9975.0,9771.0
2025-01-10,4,0,1,10,even_sem_classes,0,22.8,29.6,0.0,0.1,0,7557,3298,3854,9745.5,0.0,576686.3,1794.8,86.25,899.1,9771.0,7287.8
2025-01-11,5,1,1,11,even_sem_classes,0,23.3,28.9,5.8,0.32,0.23,3875,3060,410,7462.0,7.1,404192.7,900.7,61.13,738.7,7287.8,7179.9
2025-01-12,6,1,1,12,even_sem_classes,0,21.7,28.0,0.0,0.17,0,3875,3060,410,7938.4,0.0,462583.3,920.4,56.53,848.1,7179.9,9302.3
2025-01-13,0,0,1,13,even_sem_classes,0,23.4,28.8,0.0,0.07,0,7557,3298,3854,9682.6,0.0,617618.9,1796.3,84.67,921.0,9302.3,6903.9
2025-01-14,1,0,1,14,even_sem_classes,1,21.4,26.6,0.0,0.12,0,3500,2890,205,7224.2,0.0,438817.2,869.2,57.37,884.5,6903.9,6677.5
2025-01-15,2,0,1,15,even_sem_classes,1,21.1,28.1,0.0,0.24,0,3500,2890,205,7378.7,0.0,425828.6,837.7,57.09,797.0,6677.5,9250.9
2025-01-16,3,0,1,16,even_sem_classes,0,21.7,28.7,0.0,0.23,0,7557,3298,3854,9596.8,0.0,579467.3,1809.3,85.12,804.3,9250.9,9843.6
2025-01-17,4,0,1,17,even_sem_classes,0,21.7,29.4,0.0,0.22,0,7557,3298,3854,9897.8,0.0,560280.1,1822.6,83.03,811.6,9843.6,7429.8
2025-01-18,5,1,1,18,even_sem_classes,0,21.4,27.5,0.0,0.12,0,3875,3060,410,7722.0,0.0,490851.5,942.5,61.52,884.5,7429.8,7133.5
2025-01-19,6,1,1,19,even_sem_classes,0,23.0,29.4,0.0,0.17,0.1,3875,3060,410,7779.9,3.1,446235.9,945.3,62.96,848.1,7133.5,9685.1
2025-01-20,0,0,1,20,even_sem_classes,0,22.2,28.6,1.2,0.24,0.24,7557,3298,3854,10043.5,9.1,613457.4,1827.3,85.5,797.0,9685.1,9693.6
2025-01-21,1,0,1,21,even_sem_classes,0,22.2,29.2,0.0,0.1,0,7557,3298,3854,9689.4,0.0,591512.4,1793.1,87.23,899.1,9693.6,10075.5
2025-01-22,2,0,1,22,even_sem_classes,0,21.4,26.4,0.0,0.2,0.4,7557,3298,3854,10122.2,15.2,629806.1,1778.0,85.98,826.2,10075.5,9997.4
2025-01-23,3,0,1,23,even_sem_classes,0,21.6,29.0,0.0,0.24,0.23,7557,3298,3854,9867.5,8.8,606155.0,1829.3,83.35,797.0,9997.4,10265.5
2025-01-24,4,0,1,24,even_sem_classes,0,21.8,29.2,0.0,0.23,0.46,7557,3298,3854,10261.3,17.5,585267.8,1819.5,85.92,804.3,10265.5,7457.6
2025-01-25,5,1,1,25,even_sem_classes,0,21.0,27.8,0.0,0.06,0.33,3875,3060,410,7736.7,10.1,461638.6,915.8,60.16,928.3,7457.6,6544.3
2025-01-26,6,1,1,26,even_sem_classes,1,21.2,27.8,0.0,0.05,0.18,3500,2890,205,7178.0,5.4,409941.2,849.0,57.74,935.6,6544.3,9521.4
2025-01-27,0,0,1,27,even_sem_classes,0,20.2,26.6,0.0,0.17,0.62,7557,3298,3854,9960.6,23.6,626972.1,1811.5,84.1,848.1,9521.4,9775.4
2025-01-28,1,0,1,28,even_sem_classes,0,24.6,31.2,0.0,0.18,0,7557,3298,3854,9756.5,0.0,623515.2,1810.7,84.18,840.8,9775.4,9998.8
2025-01-29,2,0,1,29,even_sem_classes,0,20.4,26.4,0.0,0.05,0,7557,3298,3854,10127.8,0.0,590117.8,1809.5,85.64,935.6,9998.8,9880.7
2025-01-30,3,0,1,30,even_sem_classes,0,19.3,26.4,0.0,0.15,0.49,7557,3298,3854,9772.0,18.7,595183.3,1817.1,83.24,862.7,9880.7,9754.0
2025-01-31,4,0,1,31,even_sem_classes,0,21.1,26.9,0.0,0.02,0.14,7557,3298,3854,9716.1,5.3,623302.7,1825.7,87.1,957.4,9754.0,7293.7
2025-02-01,5,1,2,32,even_sem_classes,0,21.9,28.1,0.0,0.0,0.32,3875,3060,410,7619.2,9.8,485348.2,940.5,58.1,972.0,7293.7,6901.5
2025-02-02,6,1,2,33,even_sem_classes,0,21.4,28.0,0.0,0.17,0,3875,3060,410,7538.6,0.0,466587.0,906.1,61.32,848.1,6901.5,9545.9
2025-02-03,0,0,2,34,even_sem_classes,0,21.5,28.8,0.0,0.19,0.02,7557,3298,3854,9990.2,0.8,605584.8,1807.4,85.06,833.5,9545.9,9953.4
2025-02-04,1,0,2,35,even_sem_classes,0,23.3,27.6,0.0,0.23,0.47,7557,3298,3854,9916.1,17.9,648873.3,1800.7,83.81,804.3,9953.4,9746.6
2025-02-05,2,0,2,36,even_sem_classes,0,21.2,27.4,0.0,0.22,0,7557,3298,3854,9615.0,0.0,606565.7,1796.0,85.81,811.6,9746.6,10061.8
2025-02-06,3,0,2,37,even_sem_classes,0,22.5,27.7,0.0,0.06,0.47,7557,3298,3854,10136.1,17.9,620849.6,1808.2,88.69,928.3,10061.8,9936.0
2025-02-07,4,0,2,38,even_sem_classes,0,22.4,28.0,0.0,0.17,0,7557,3298,3854,9887.6,0.0,584244.7,1811.9,85.63,848.1,9936.0,7421.2
2025-02-08,5,1,2,39,even_sem_classes,0,22.8,28.5,0.0,0.2,0,3875,3060,410,7667.2,0.0,466732.0,922.5,62.25,826.2,7421.2,7132.8
2025-02-09,6,1,2,40,even_sem_classes,0,22.8,30.1,0.0,0.26,0.23,3875,3060,410,7731.1,7.1,423323.3,934.1,61.95,782.5,7132.8,9678.8
2025-02-10,0,0,2,41,even_sem_classes,0,21.1,28.7,0.0,0.11,0.36,7557,3298,3854,10133.0,13.7,632005.3,1815.8,82.6,891.8,9678.8,10187.0
2025-02-11,1,0,2,42,even_sem_classes,0,23.9,30.1,0.0,0.26,0.33,7557,3298,3854,10164.5,12.6,676979.4,1823.2,86.59,782.5,10187.0,10177.4
